[MATCH1]: 6 at 320  with score: 0.011355188433372649
[MATCH1]: 7 at 320  with score: 0.045680838533893486
[MATCH1]: 8 at 320  with score: 0.11682981010397654
[MATCH1]: 5 at 320  with score: 0.08445856088239782
[MATCH1]: 4 at 320  with score: 0.06175060037766099
[MATCH1]: 3 at 321  with score: 0.028131774533291028
[MATCH1]: 6 at 321  with score: 0.028881519863607152
[MATCH1]: 7 at 321  with score: 0.11345905896782003
[MATCH1]: 8 at 321  with score: 0.10529162446519455
[MATCH1]: 5 at 321  with score: 0.10960140119200343
[MATCH1]: 4 at 321  with score: 0.06620229610872158
[MATCH1]: 3 at 322  with score: 0.012170434397625812
[MATCH1]: 6 at 322  with score: 0.011919020438439325
[MATCH1]: 7 at 322  with score: 0.10752476918658058
[MATCH1]: 8 at 322  with score: 0.09557568156816615
[MATCH1]: 5 at 322  with score: 0.11823883634040018
[MATCH1]: 4 at 322  with score: 0.10066584467302184
[MATCH1]: 3 at 323  with score: 0.006160192047411395
[MATCH1]: 6 at 323  with score: 0.006626949513560615
[MATCH1]: 7 at 323  with score: 0.13306386494503702
[MATCH1]: 8 at 323  with score: 0.09863200555132277
[MATCH1]: 5 at 323  with score: 0.10594894350680517
[MATCH1]: 4 at 323  with score: 0.0873644796535524
[MATCH1]: 3 at 324  with score: 0.005131280493051605
[MATCH1]: 6 at 324  with score: 0.01102903081402341
[MATCH1]: 7 at 324  with score: 0.11926819089745978
[MATCH1]: 8 at 324  with score: 0.08879312489948492
[MATCH1]: 5 at 324  with score: 0.08434208897646953
[MATCH1]: 4 at 324  with score: 0.08046577363750325
[MATCH1]: 3 at 325  with score: 0.005422232546137418
[MATCH1]: 6 at 325  with score: 0.007039337174332383
[MATCH1]: 7 at 325  with score: 0.13718990094210803
[MATCH1]: 8 at 325  with score: 0.11563957284130712
[MATCH1]: 5 at 325  with score: 0.09779938827461464
[MATCH1]: 4 at 325  with score: 0.06630287328105403
[MATCH1]: 3 at 326  with score: 0.004921388953193634
[MATCH1]: 6 at 326  with score: 0.006565358801194748
[MATCH1]: 7 at 326  with score: 0.10740811423716014
[MATCH1]: 8 at 326  with score: 0.10027455640997679
[MATCH1]: 5 at 326  with score: 0.10963731817601927
[MATCH1]: 4 at 326  with score: 0.10305113424098547
[MATCH1]: 3 at 327  with score: 0.006796855303561594
[MATCH1]: 6 at 327  with score: 0.007472641600199415
[MATCH1]: 7 at 327  with score: 0.14848987629954946
[MATCH1]: 8 at 327  with score: 0.08952211607436597
[MATCH1]: 5 at 327  with score: 0.09786298280260275
[MATCH1]: 4 at 327  with score: 0.09206479868881254
[MATCH1]: 3 at 328  with score: 0.007173393232438441
[MATCH1]: 6 at 328  with score: 0.00797623927109507
[MATCH1]: 7 at 328  with score: 0.17538634895788655
[MATCH1]: 8 at 328  with score: 0.14261909050505944
[MATCH1]: 5 at 328  with score: 0.10332221676419888
[MATCH1]: 4 at 328  with score: 0.1122125849901018
[MATCH1]: 3 at 329  with score: 0.004045928608077532
[MATCH1]: 6 at 329  with score: 0.014315061935615126
[MATCH1]: 7 at 329  with score: 0.17551196692823973
[MATCH1]: 8 at 329  with score: 0.11613561662053941
[MATCH1]: 5 at 329  with score: 0.1165512093803119
[MATCH1]: 4 at 329  with score: 0.06985354362215886
[MATCH1]: 3 at 330  with score: 0.004985888706939268
[MATCH1]: 6 at 330  with score: 0.01661670802343006
[MATCH1]: 7 at 330  with score: 0.1698743030454691
[MATCH1]: 8 at 330  with score: 0.07642349143152706
[MATCH1]: 5 at 330  with score: 0.10578722682612367
[MATCH1]: 4 at 330  with score: 0.06384090298112903
[MATCH1]: 3 at 331  with score: 0.007989118813799401
[MATCH1]: 6 at 331  with score: 0.00780183026277736
[MATCH1]: 7 at 331  with score: 0.14088824708568456
[MATCH1]: 8 at 331  with score: 0.13627470153695093
[MATCH1]: 5 at 331  with score: 0.12303940520802807
[MATCH1]: 4 at 331  with score: 0.050731213290902195
[MATCH1]: 3 at 332  with score: 0.020425144308099767
[MATCH1]: 6 at 332  with score: 0.011324574194012938
[MATCH1]: 7 at 332  with score: 0.16326904107524445
[MATCH1]: 8 at 332  with score: 0.14732481269308267
[MATCH1]: 5 at 332  with score: 0.1230461612253457
[MATCH1]: 4 at 332  with score: 0.07505793046895147
[MATCH1]: 3 at 333  with score: 0.007487009006528394
[MATCH1]: 6 at 333  with score: 0.011008159676578982
[MATCH1]: 7 at 333  with score: 0.1698594992395041
[MATCH1]: 8 at 333  with score: 0.08693785224356575
[MATCH1]: 5 at 333  with score: 0.13290237157413037
[MATCH1]: 4 at 333  with score: 0.12938038471472124
[MATCH1]: 3 at 334  with score: 0.005664910076690677
[MATCH1]: 6 at 334  with score: 0.01893882132098031
[MATCH1]: 7 at 334  with score: 0.1800506237009991
[MATCH1]: 8 at 334  with score: 0.09930201971861034
[MATCH1]: 5 at 334  with score: 0.172214957504031
[MATCH1]: 4 at 334  with score: 0.09961208475724709
[MATCH3]: 1 at 334  with score: 0.280245850128249
[MATCH1]: 3 at 335  with score: 0.006291667785009037
[MATCH1]: 6 at 335  with score: 0.012163551454750666
[MATCH1]: 7 at 335  with score: 0.12426809957723445
[MATCH1]: 8 at 335  with score: 0.08382396141904194
[MATCH1]: 5 at 335  with score: 0.20355666862259628
[MATCH1]: 4 at 335  with score: 0.09286740875242526
[MATCH1]: 9 at 335  with score: 0.2425800476180695
[MATCH1]: 3 at 336  with score: 0.003965664719155837
[MATCH1]: 6 at 336  with score: 0.01059801319147663
[MATCH1]: 7 at 336  with score: 0.0672605069605769
[MATCH1]: 8 at 336  with score: 0.03436836441275129
[MATCH1]: 5 at 336  with score: 0.18190705066912755
[MATCH1]: 4 at 336  with score: 0.09193291084082855
[MATCH1]: 9 at 336  with score: 0.2198531848528102
[MATCH1]: 3 at 337  with score: 0.009780245558316126
[MATCH1]: 6 at 337  with score: 0.011450910087503124
[MATCH1]: 7 at 337  with score: 0.06541530025172018
[MATCH1]: 8 at 337  with score: 0.04302856917680048
[MATCH1]: 5 at 337  with score: 0.12309575330936597
[MATCH1]: 4 at 337  with score: 0.0647014800620299
[MATCH1]: 9 at 337  with score: 0.21703482293604162
[MATCH1]: 3 at 338  with score: 0.006057390755643827
[MATCH1]: 6 at 338  with score: 0.011391159114459926
[MATCH1]: 7 at 338  with score: 0.044104396240208225
[MATCH1]: 8 at 338  with score: 0.04801708271069579
[MATCH1]: 5 at 338  with score: 0.13502844606545744
[MATCH1]: 4 at 338  with score: 0.03266260430972591
[MATCH1]: 9 at 338  with score: 0.18248197323728838
[MATCH1]: 3 at 339  with score: 0.004686219717451651
[MATCH1]: 6 at 339  with score: 0.013426572859287162
[MATCH1]: 7 at 339  with score: 0.04495974639402133
[MATCH1]: 8 at 339  with score: 0.09665636802298569
[MATCH1]: 5 at 339  with score: 0.09187222633096516
[MATCH1]: 4 at 339  with score: 0.060935174685825044
[MATCH1]: 9 at 339  with score: 0.09106177940246302
[MATCH1]: 3 at 340  with score: 0.003912830153654051
[MATCH1]: 6 at 340  with score: 0.009062157200987547
[MATCH1]: 7 at 340  with score: 0.04792896897739727
[MATCH1]: 8 at 340  with score: 0.08442109064110037
[MATCH1]: 5 at 340  with score: 0.20274995641235907
[MATCH1]: 4 at 340  with score: 0.04586802369391916
[MATCH1]: 9 at 340  with score: 0.12584011570115744
[MATCH1]: 3 at 341  with score: 0.00398783825358442
[MATCH1]: 6 at 341  with score: 0.025425138426323723
[MATCH1]: 7 at 341  with score: 0.03737153942713829
[MATCH1]: 8 at 341  with score: 0.09876695711329474
[MATCH1]: 5 at 341  with score: 0.13586162899124268
[MATCH1]: 4 at 341  with score: 0.04015866167335244
[MATCH1]: 9 at 341  with score: 0.06437343604777704
[MATCH1]: 3 at 342  with score: 0.00536850798171164
[MATCH1]: 6 at 342  with score: 0.010410063115116452
[MATCH1]: 7 at 342  with score: 0.09226426309599431
[MATCH1]: 8 at 342  with score: 0.09819718200924975
[MATCH1]: 5 at 342  with score: 0.07863219808729754
[MATCH1]: 4 at 342  with score: 0.022686754404606137
[MATCH1]: 9 at 342  with score: 0.08231388076042022
[MATCH1]: 3 at 343  with score: 0.008501280332545824
[MATCH1]: 6 at 343  with score: 0.008003295317094395
[MATCH1]: 7 at 343  with score: 0.05180542550270063
[MATCH1]: 8 at 343  with score: 0.13477677937438465
[MATCH1]: 5 at 343  with score: 0.06856235170377871
[MATCH1]: 4 at 343  with score: 0.04982738747197803
[MATCH1]: 9 at 343  with score: 0.1338759547689065
[MATCH1]: 3 at 344  with score: 0.004909772812507968
[MATCH1]: 6 at 344  with score: 0.004279572977256879
[MATCH1]: 7 at 344  with score: 0.06727457943048967
[MATCH1]: 8 at 344  with score: 0.12939089603269788
[MATCH1]: 5 at 344  with score: 0.10141683104366155
[MATCH1]: 4 at 344  with score: 0.03679234620485851
[MATCH1]: 9 at 344  with score: 0.10716482324930501
[MATCH1]: 3 at 345  with score: 0.0031811684667893804
[MATCH1]: 6 at 345  with score: 0.007725886426275097
[MATCH1]: 7 at 345  with score: 0.07371204337676922
[MATCH1]: 8 at 345  with score: 0.08410172627478855
[MATCH1]: 5 at 345  with score: 0.15019869611803954
[MATCH1]: 4 at 345  with score: 0.028427863421710286
[MATCH1]: 9 at 345  with score: 0.15321774119445242
[MATCH1]: 3 at 346  with score: 0.0021203744523462745
[MATCH1]: 6 at 346  with score: 0.008178320824308478
[MATCH1]: 7 at 346  with score: 0.16887119317463886
[MATCH1]: 8 at 346  with score: 0.17231990504253947
[MATCH1]: 5 at 346  with score: 0.06338099178871343
[MATCH1]: 4 at 346  with score: 0.031305396175396946
[MATCH1]: 9 at 346  with score: 0.16964997433849216
[MATCH1]: 3 at 347  with score: 0.005293529380360202
[MATCH1]: 6 at 347  with score: 0.0038891723182201744
[MATCH1]: 7 at 347  with score: 0.09013611563615907
[MATCH1]: 8 at 347  with score: 0.11805042129007089
[MATCH1]: 4 at 347  with score: 0.024681780662608677
[MATCH1]: 9 at 347  with score: 0.14836633243966457
[MATCH2]: 5 at 347  with match score: 0.15549290728066495
[MATCH1]: 3 at 348  with score: 0.0030783843118730113
[MATCH1]: 6 at 348  with score: 0.001757784436362353
[MATCH1]: 7 at 348  with score: 0.09448820199355346
[MATCH1]: 8 at 348  with score: 0.1051236118351298
[MATCH1]: 5 at 348  with score: 0.11007892927353664
[MATCH1]: 4 at 348  with score: 0.0529695316170443
[MATCH1]: 9 at 348  with score: 0.18200115081026338
[MATCH1]: 3 at 349  with score: 0.0035215757062702193
[MATCH1]: 6 at 349  with score: 0.003860431521365676
[MATCH1]: 7 at 349  with score: 0.08709872975142702
[MATCH1]: 8 at 349  with score: 0.07343712257457656
[MATCH1]: 5 at 349  with score: 0.031140170354009684
[MATCH1]: 4 at 349  with score: 0.027268346610593224
[MATCH1]: 9 at 349  with score: 0.15504251713525616
[MATCH1]: 3 at 350  with score: 0.01496313463635927
[MATCH1]: 6 at 350  with score: 0.0020781114065587082
[MATCH1]: 7 at 350  with score: 0.07290960646343472
[MATCH1]: 8 at 350  with score: 0.11203695826046511
[MATCH1]: 5 at 350  with score: 0.08720117316801594
[MATCH1]: 4 at 350  with score: 0.05112663520243486
[MATCH1]: 9 at 350  with score: 0.11678640137633038
[MATCH1]: 3 at 351  with score: 0.006350363116810515
[MATCH1]: 6 at 351  with score: 0.00671914876677141
[MATCH1]: 7 at 351  with score: 0.06523298283812355
[MATCH1]: 8 at 351  with score: 0.12165538576184164
[MATCH1]: 5 at 351  with score: 0.07662537130366817
[MATCH1]: 4 at 351  with score: 0.0814054833713956
[MATCH1]: 9 at 351  with score: 0.15321094913599143
[MATCH1]: 3 at 352  with score: 0.014072447512680492
[MATCH1]: 6 at 352  with score: 0.009146507314385034
[MATCH1]: 7 at 352  with score: 0.09526072581244767
[MATCH1]: 8 at 352  with score: 0.0594794491678795
[MATCH1]: 5 at 352  with score: 0.05787216754624224
[MATCH1]: 4 at 352  with score: 0.074976213455026
[MATCH1]: 9 at 352  with score: 0.17916587190161185
[MATCH1]: 3 at 353  with score: 0.010143685979464578
[MATCH1]: 6 at 353  with score: 0.008431681828276505
[MATCH1]: 7 at 353  with score: 0.050477458326162225
[MATCH1]: 8 at 353  with score: 0.15003798230101117
[MATCH1]: 5 at 353  with score: 0.08133023870844963
[MATCH1]: 4 at 353  with score: 0.02791875243983972
[MATCH1]: 9 at 353  with score: 0.17516637797973414
[MATCH1]: 3 at 354  with score: 0.008540514959639672
[MATCH1]: 6 at 354  with score: 0.0162128649029236
[MATCH1]: 7 at 354  with score: 0.059269814029492295
[MATCH1]: 8 at 354  with score: 0.11070067309190336
[MATCH1]: 5 at 354  with score: 0.09684299826285735
[MATCH1]: 4 at 354  with score: 0.052498559723401075
[MATCH1]: 9 at 354  with score: 0.16925855420895922
[MATCH1]: 3 at 355  with score: 0.01338323050618707
[MATCH1]: 6 at 355  with score: 0.011363070216710191
[MATCH1]: 7 at 355  with score: 0.07252318419777579
[MATCH1]: 8 at 355  with score: 0.06648970849933603
[MATCH1]: 5 at 355  with score: 0.0816033547706765
[MATCH1]: 4 at 355  with score: 0.03534129514643663
[MATCH1]: 9 at 355  with score: 0.14728270048376665
[MATCH1]: 3 at 356  with score: 0.009313536192480949
[MATCH1]: 6 at 356  with score: 0.01799603287301583
[MATCH1]: 7 at 356  with score: 0.08149249897991712
[MATCH1]: 8 at 356  with score: 0.034236159764452
[MATCH1]: 5 at 356  with score: 0.08496860606919421
[MATCH1]: 4 at 356  with score: 0.02436167319243934
[MATCH1]: 9 at 356  with score: 0.2278218567142771
[MATCH1]: 3 at 357  with score: 0.0061858998125390585
[MATCH1]: 6 at 357  with score: 0.01078357190210305
[MATCH1]: 7 at 357  with score: 0.06678828173538556
[MATCH1]: 8 at 357  with score: 0.09737062194568144
[MATCH1]: 5 at 357  with score: 0.07185873109402326
[MATCH1]: 4 at 357  with score: 0.0273338913437829
[MATCH1]: 9 at 357  with score: 0.16467973427038002
[MATCH1]: 3 at 358  with score: 0.0031446507276980673
[MATCH1]: 6 at 358  with score: 0.010250381511788299
[MATCH1]: 7 at 358  with score: 0.05838087064291849
[MATCH1]: 8 at 358  with score: 0.05453640052958485
[MATCH1]: 5 at 358  with score: 0.06226424933263669
[MATCH1]: 4 at 358  with score: 0.027200103504296004
[MATCH1]: 9 at 358  with score: 0.1619426379206768
[MATCH1]: 3 at 359  with score: 0.005700885585796789
[MATCH1]: 6 at 359  with score: 0.01490795169210114
[MATCH1]: 7 at 359  with score: 0.04935613997426097
[MATCH1]: 8 at 359  with score: 0.10729230727970132
[MATCH1]: 5 at 359  with score: 0.07588218127933864
[MATCH1]: 4 at 359  with score: 0.04461357012468409
[MATCH1]: 9 at 359  with score: 0.1505033695265002
[MATCH1]: 3 at 360  with score: 0.006367005483047516
[MATCH1]: 6 at 360  with score: 0.02706971496645529
[MATCH1]: 7 at 360  with score: 0.046853640956846014
[MATCH1]: 8 at 360  with score: 0.09039790377080506
[MATCH1]: 5 at 360  with score: 0.062383151330262586
[MATCH1]: 4 at 360  with score: 0.029150178250549923
[MATCH1]: 9 at 360  with score: 0.15079539947921772
[MATCH1]: 3 at 361  with score: 0.0052305844481079725
[MATCH1]: 6 at 361  with score: 0.013271907175578758
[MATCH1]: 7 at 361  with score: 0.06497856836806574
[MATCH1]: 8 at 361  with score: 0.11347111779791613
[MATCH1]: 5 at 361  with score: 0.05346213595822685
[MATCH1]: 4 at 361  with score: 0.02923687163867773
[MATCH1]: 9 at 361  with score: 0.1432294367592432
[MATCH1]: 3 at 362  with score: 0.006730380043778678
[MATCH1]: 6 at 362  with score: 0.015496916971734503
[MATCH1]: 7 at 362  with score: 0.02365820709958576
[MATCH1]: 8 at 362  with score: 0.11495314937568009
[MATCH1]: 5 at 362  with score: 0.06480838667586927
[MATCH1]: 4 at 362  with score: 0.017297093675923886
[MATCH1]: 9 at 362  with score: 0.10483210892728477
[MATCH1]: 3 at 363  with score: 0.017872806785109628
[MATCH1]: 6 at 363  with score: 0.01676006782112649
[MATCH1]: 7 at 363  with score: 0.06808225791321379
[MATCH1]: 8 at 363  with score: 0.11494117882499942
[MATCH1]: 5 at 363  with score: 0.05132251442255246
[MATCH1]: 4 at 363  with score: 0.020431581133518683
[MATCH1]: 9 at 363  with score: 0.0654704219498755
[MATCH1]: 3 at 364  with score: 0.0077383093141495446
[MATCH1]: 6 at 364  with score: 0.01385228529042481
[MATCH1]: 7 at 364  with score: 0.11347467143066041
[MATCH1]: 8 at 364  with score: 0.12703294594044684
[MATCH1]: 5 at 364  with score: 0.06543007028123435
[MATCH1]: 4 at 364  with score: 0.021621023599951713
[MATCH1]: 9 at 364  with score: 0.08305230168830678
[MATCH1]: 3 at 365  with score: 0.006859925488758395
[MATCH1]: 6 at 365  with score: 0.013623264870694303
[MATCH1]: 7 at 365  with score: 0.08989960845055853
[MATCH1]: 8 at 365  with score: 0.10194611180036475
[MATCH1]: 5 at 365  with score: 0.07141327206050829
[MATCH1]: 4 at 365  with score: 0.02642815517746634
[MATCH1]: 9 at 365  with score: 0.12141604295648513
[MATCH1]: 3 at 366  with score: 0.025652343278207833
[MATCH1]: 6 at 366  with score: 0.012593852456952942
[MATCH1]: 7 at 366  with score: 0.07864628443930945
[MATCH1]: 8 at 366  with score: 0.10321672652221578
[MATCH1]: 5 at 366  with score: 0.07846440624132912
[MATCH1]: 4 at 366  with score: 0.012865427136490377
[MATCH1]: 9 at 366  with score: 0.08533633270807454
[MATCH1]: 3 at 367  with score: 0.007720077567756373
[MATCH1]: 6 at 367  with score: 0.014883206878673628
[MATCH1]: 7 at 367  with score: 0.12016872541595681
[MATCH1]: 8 at 367  with score: 0.08426288243971067
[MATCH1]: 5 at 367  with score: 0.17787163491086924
[MATCH1]: 4 at 367  with score: 0.01581322989622057
[MATCH1]: 9 at 367  with score: 0.10789245691778288
[MATCH1]: 3 at 368  with score: 0.009866130528097228
[MATCH1]: 6 at 368  with score: 0.008547353289850713
[MATCH1]: 7 at 368  with score: 0.14248434157219497
[MATCH1]: 8 at 368  with score: 0.11575195502966928
[MATCH1]: 5 at 368  with score: 0.1411296279486615
[MATCH1]: 4 at 368  with score: 0.01188702606064403
[MATCH1]: 9 at 368  with score: 0.10416392852143143
[MATCH1]: 3 at 369  with score: 0.006399977726043849
[MATCH1]: 6 at 369  with score: 0.007902567766075924
[MATCH1]: 7 at 369  with score: 0.13625070071704515
[MATCH1]: 8 at 369  with score: 0.07776948460728203
[MATCH1]: 5 at 369  with score: 0.10260813786482396
[MATCH1]: 4 at 369  with score: 0.02228333259620905
[MATCH1]: 9 at 369  with score: 0.07738363811974128
[MATCH1]: 3 at 370  with score: 0.004867792267523841
[MATCH1]: 6 at 370  with score: 0.007002195215982477
[MATCH1]: 7 at 370  with score: 0.1140650708967462
[MATCH1]: 8 at 370  with score: 0.10737048739564366
[MATCH1]: 5 at 370  with score: 0.0512648195255036
[MATCH1]: 4 at 370  with score: 0.017500908584983918
[MATCH1]: 9 at 370  with score: 0.13917554316089178
[MATCH1]: 3 at 371  with score: 0.010995241842474591
[MATCH1]: 6 at 371  with score: 0.01299477219802415
[MATCH1]: 7 at 371  with score: 0.11367245320408229
[MATCH1]: 8 at 371  with score: 0.08268144544017217
[MATCH1]: 5 at 371  with score: 0.13804259208168138
[MATCH1]: 4 at 371  with score: 0.010640517875486134
[MATCH1]: 9 at 371  with score: 0.0713943541239114
[MATCH1]: 3 at 372  with score: 0.0020058809557865435
[MATCH1]: 6 at 372  with score: 0.008271783872203425
[MATCH1]: 7 at 372  with score: 0.1470199134506017
[MATCH1]: 8 at 372  with score: 0.06813669631490643
[MATCH1]: 5 at 372  with score: 0.13714231457052617
[MATCH1]: 4 at 372  with score: 0.010974721234572382
[MATCH1]: 9 at 372  with score: 0.09821191679039205
[MATCH1]: 3 at 373  with score: 0.012468832170552668
[MATCH1]: 6 at 373  with score: 0.013574753134049789
[MATCH1]: 7 at 373  with score: 0.17643390711613124
[MATCH1]: 8 at 373  with score: 0.12193831867924897
[MATCH1]: 5 at 373  with score: 0.11905481646122475
[MATCH1]: 4 at 373  with score: 0.013235226179609805
[MATCH1]: 9 at 373  with score: 0.13695361254703362
[MATCH1]: 3 at 374  with score: 0.006524996831395353
[MATCH1]: 6 at 374  with score: 0.017980792709527967
[MATCH1]: 7 at 374  with score: 0.097427214316186
[MATCH1]: 8 at 374  with score: 0.09289079836098152
[MATCH1]: 5 at 374  with score: 0.09422337620889404
[MATCH1]: 4 at 374  with score: 0.009625439801059855
[MATCH1]: 9 at 374  with score: 0.12458592309265594
[MATCH1]: 3 at 375  with score: 0.008571718581586358
[MATCH1]: 6 at 375  with score: 0.009739867038807144
[MATCH1]: 7 at 375  with score: 0.09011747118478682
[MATCH1]: 8 at 375  with score: 0.10815618164338349
[MATCH1]: 5 at 375  with score: 0.1252112494730413
[MATCH1]: 4 at 375  with score: 0.008274150446326428
[MATCH1]: 9 at 375  with score: 0.1210810398271856
[MATCH1]: 3 at 376  with score: 0.005589216722706308
[MATCH1]: 6 at 376  with score: 0.008892626958761952
[MATCH1]: 7 at 376  with score: 0.11443874107502337
[MATCH1]: 8 at 376  with score: 0.12126199316910796
[MATCH1]: 5 at 376  with score: 0.15079513773832368
[MATCH1]: 4 at 376  with score: 0.01844675049407194
[MATCH1]: 9 at 376  with score: 0.11161086421931223
[MATCH1]: 3 at 377  with score: 0.029125882181688795
[MATCH1]: 6 at 377  with score: 0.015358307712307506
[MATCH1]: 7 at 377  with score: 0.08974030102989743
[MATCH1]: 8 at 377  with score: 0.11919437134912993
[MATCH1]: 5 at 377  with score: 0.10441254888986158
[MATCH1]: 4 at 377  with score: 0.0131127885961632
[MATCH1]: 9 at 377  with score: 0.12068488434987003
[MATCH1]: 3 at 378  with score: 0.018999986457065427
[MATCH1]: 6 at 378  with score: 0.02009205815600773
[MATCH1]: 7 at 378  with score: 0.09293989154045997
[MATCH1]: 8 at 378  with score: 0.16050361225247334
[MATCH1]: 5 at 378  with score: 0.09726953329867279
[MATCH1]: 4 at 378  with score: 0.016254648185933796
[MATCH1]: 9 at 378  with score: 0.13351721728598326
[MATCH1]: 3 at 379  with score: 0.010163324988733298
[MATCH1]: 6 at 379  with score: 0.010357343731777914
[MATCH1]: 7 at 379  with score: 0.09039122891009634
[MATCH1]: 8 at 379  with score: 0.17213258931931344
[MATCH1]: 5 at 379  with score: 0.04723076060916694
[MATCH1]: 4 at 379  with score: 0.012298925743170958
[MATCH1]: 9 at 379  with score: 0.10228835750555884
[MATCH1]: 3 at 380  with score: 0.012608722356003299
[MATCH1]: 6 at 380  with score: 0.0060588969254002705
[MATCH1]: 7 at 380  with score: 0.08029526087391209
[MATCH1]: 8 at 380  with score: 0.14599274755381086
[MATCH1]: 5 at 380  with score: 0.09546407616637703
[MATCH1]: 4 at 380  with score: 0.013749037155542793
[MATCH1]: 9 at 380  with score: 0.09980550006470722
[MATCH1]: 3 at 381  with score: 0.015361286503003996
[MATCH1]: 6 at 381  with score: 0.013837371931675507
[MATCH1]: 7 at 381  with score: 0.08819912850251152
[MATCH1]: 8 at 381  with score: 0.22755334991500695
[MATCH1]: 5 at 381  with score: 0.06738069678245691
[MATCH1]: 4 at 381  with score: 0.08646680332096157
[MATCH1]: 9 at 381  with score: 0.06603101615335402
[MATCH1]: 3 at 382  with score: 0.023570108977455644
[MATCH1]: 6 at 382  with score: 0.014697066801850617
[MATCH1]: 7 at 382  with score: 0.09236373716345546
[MATCH1]: 8 at 382  with score: 0.15671021673970648
[MATCH1]: 5 at 382  with score: 0.04540694630078697
[MATCH1]: 4 at 382  with score: 0.031094877939054338
[MATCH1]: 9 at 382  with score: 0.12046876236455736
[MATCH1]: 3 at 383  with score: 0.03021131981553705
[MATCH1]: 6 at 383  with score: 0.010580162093332207
[MATCH1]: 7 at 383  with score: 0.10658227108868053
[MATCH1]: 8 at 383  with score: 0.14768336171461222
[MATCH1]: 5 at 383  with score: 0.06846709410086704
[MATCH1]: 4 at 383  with score: 0.07186426869057216
[MATCH1]: 9 at 383  with score: 0.17222616803204027
[MATCH1]: 3 at 384  with score: 0.01619703919870995
[MATCH1]: 6 at 384  with score: 0.0062248573805735235
[MATCH1]: 7 at 384  with score: 0.07955893271965521
[MATCH1]: 8 at 384  with score: 0.1660504738571154
[MATCH1]: 5 at 384  with score: 0.06630167386229607
[MATCH1]: 4 at 384  with score: 0.04463029922812342
[MATCH1]: 9 at 384  with score: 0.0846148112219939
[MATCH1]: 3 at 385  with score: 0.008307097352654225
[MATCH1]: 6 at 385  with score: 0.004909096281438363
[MATCH1]: 7 at 385  with score: 0.10834507643657987
[MATCH1]: 8 at 385  with score: 0.2299157743994637
[MATCH1]: 5 at 385  with score: 0.07263016227706623
[MATCH1]: 4 at 385  with score: 0.02944182236568361
[MATCH1]: 9 at 385  with score: 0.12437115616469759
[MATCH1]: 3 at 386  with score: 0.0232920719494203
[MATCH1]: 6 at 386  with score: 0.005143519026839067
[MATCH1]: 7 at 386  with score: 0.06161282783190183
[MATCH1]: 8 at 386  with score: 0.17509050989265748
[MATCH1]: 5 at 386  with score: 0.07302826821721804
[MATCH1]: 4 at 386  with score: 0.02867719719593801
[MATCH1]: 9 at 386  with score: 0.11999363958161394
[MATCH1]: 3 at 387  with score: 0.022045414454927876
[MATCH1]: 6 at 387  with score: 0.005144935742070761
[MATCH1]: 7 at 387  with score: 0.10601741422440877
[MATCH1]: 8 at 387  with score: 0.16959568521721669
[MATCH1]: 5 at 387  with score: 0.14638417039243923
[MATCH1]: 4 at 387  with score: 0.04878793628110997
[MATCH1]: 9 at 387  with score: 0.16420503202924003
[MATCH1]: 3 at 388  with score: 0.009197201490998225
[MATCH1]: 6 at 388  with score: 0.0038247002106995497
[MATCH1]: 7 at 388  with score: 0.06753431943890342
[MATCH1]: 8 at 388  with score: 0.19003391174857973
[MATCH1]: 5 at 388  with score: 0.07623890743197252
[MATCH1]: 4 at 388  with score: 0.05196888224058051
[MATCH1]: 9 at 388  with score: 0.10957423628622992
[MATCH1]: 3 at 389  with score: 0.005036304270904579
[MATCH1]: 6 at 389  with score: 0.003224749620609263
[MATCH1]: 7 at 389  with score: 0.09954776280174893
[MATCH1]: 8 at 389  with score: 0.1854073299815774
[MATCH1]: 5 at 389  with score: 0.05771689810510418
[MATCH1]: 4 at 389  with score: 0.036459283046296226
[MATCH1]: 9 at 389  with score: 0.17059550545710336
[MATCH1]: 3 at 390  with score: 0.010186824769200959
[MATCH1]: 6 at 390  with score: 0.003943137462979829
[MATCH1]: 7 at 390  with score: 0.07241553925907517
[MATCH1]: 8 at 390  with score: 0.11751362734178837
[MATCH1]: 5 at 390  with score: 0.05951139518945095
[MATCH1]: 4 at 390  with score: 0.040632234486447406
[MATCH1]: 9 at 390  with score: 0.15097244390447262
[MATCH1]: 3 at 391  with score: 0.005613295630621529
[MATCH1]: 6 at 391  with score: 0.0059574176390187975
[MATCH1]: 7 at 391  with score: 0.04560383225142751
[MATCH1]: 8 at 391  with score: 0.07305448504848747
[MATCH1]: 5 at 391  with score: 0.09545966830376842
[MATCH1]: 4 at 391  with score: 0.04229971265412024
[MATCH1]: 9 at 391  with score: 0.20671470165567649
[MATCH1]: 3 at 392  with score: 0.0033495470101791492
[MATCH1]: 6 at 392  with score: 0.005385924395653996
[MATCH1]: 7 at 392  with score: 0.08044875932885301
[MATCH1]: 8 at 392  with score: 0.06577543317490156
[MATCH1]: 5 at 392  with score: 0.019831846492628417
[MATCH1]: 4 at 392  with score: 0.05552853605727966
[MATCH1]: 9 at 392  with score: 0.11812257230647838
[MATCH1]: 3 at 393  with score: 0.0165939149598577
[MATCH1]: 6 at 393  with score: 0.0032849868749995127
[MATCH1]: 7 at 393  with score: 0.06829256561704133
